index,file_index,file_entry_index,run,subrun,event,is_primary,pid,start_point_x,start_point_y,start_point_z,momentum_x,momentum_y,momentum_z,start_dir_x,start_dir_y,start_dir_z,ke
2384,167,6,0,0,171000006,True,1,80.7685546875,-51.06129455566406,752.921875,1486.648681640625,-286.5897216796875,11188.322265625,0.1316749006509781,-0.0253837183117866,0.9909679293632508,11286.105358652156
2385,167,7,0,0,171000007,True,1,85.0789794921875,59.050689697265625,718.325927734375,-157.728759765625,110.00877380371094,74.38521575927734,-0.7649757862091064,0.5335364937782288,0.36076420545578,205.67872227805023
2386,167,8,0,0,171000008,True,1,-344.9662475585937,-122.8572998046875,685.285888671875,293.7415771484375,-321.42333984375,5100.1953125,0.0573854222893714,-0.0627933368086814,0.996375322341919,5118.74853515625
2387,167,9,0,0,171000009,True,1,-286.49981689453125,4.73870849609375,551.805908203125,253.84344482421875,-195.373291015625,-60.76780700683594,0.778573215007782,-0.5992370843887329,-0.1863833218812942,325.53573416050205
2391,167,13,0,0,171000013,True,1,312.20703125,-128.4373016357422,856.6419067382812,-26.09857940673828,-579.2025146484375,4919.60791015625,-0.0052685504779219,-0.1169242784380912,0.9931269288063048,4952.052758179259
2392,168,0,0,0,172000000,True,1,-120.01370239257812,9.57470703125,592.7258911132812,-58.98093795776367,-19.374046325683597,-152.53758239746094,-0.3581395149230957,-0.1176415979862213,-0.9262269735336304,164.17508540039586
2393,168,1,0,0,172000001,True,1,-108.61502075195312,-45.10929870605469,693.8419189453125,-4.180512428283691,-669.051513671875,591.9783935546875,-0.0046795569360256,-0.7489188313484192,0.6626452207565308,892.8535992729976
2394,168,2,0,0,172000002,True,1,-344.5990600585937,63.88668823242188,654.409912109375,-663.640380859375,-232.9157257080078,310.549560546875,-0.863175094127655,-0.3029457628726959,0.4039215445518493,768.3243835147
2395,168,3,0,0,172000003,True,1,-9223372013568.0,-9223372013568.0,-9223372013568.0,340.0484924316406,-497.7897033691406,3359.852294921875,0.09961848706007,-0.1458293795585632,0.9842814207077026,3412.742307088421
2396,168,4,0,0,172000004,True,1,-203.3627014160156,35.242706298828125,818.325927734375,2030.6572265625,-2670.3037109375,21733.93359375,0.0923390537500381,-0.1214253827929496,0.9882962703704834,21984.58737954363
2399,168,7,0,0,172000008,True,1,-122.20083618164062,-131.04132080078125,718.325927734375,-203.81967163085935,468.6260070800781,320.1517944335937,-0.3379903435707092,0.7771137356758118,0.5309017300605774,602.5009148601979
2400,168,8,0,0,172000009,True,1,-166.16102600097656,44.91470336914063,575.2418823242188,56.591339111328125,-265.71728515625,251.9000701904297,0.1527478098869323,-0.7172074913978577,0.6799129247665405,369.9754091814383
2401,168,9,0,0,172000010,True,1,-319.4709167480469,-190.18930053710935,723.5338745117188,-1076.2703857421875,288.1844787597656,8590.7939453125,-0.1242412626743316,0.033267106860876,0.9916942119598388,8661.762591934334
2402,168,10,0,0,172000011,True,1,311.6163330078125,70.210693359375,567.8018798828125,1075.138916015625,-1856.482666015625,10248.8173828125,0.1026783064007759,-0.1772984713315963,0.9787862300872804,10470.9453125
2403,168,11,0,0,172000012,True,1,242.18841552734372,-130.29730224609375,826.1378784179688,3.9317502975463863,-90.2480926513672,2794.803955078125,0.0014060728717595,-0.0322745330631732,0.999478042125702,2795.8668362616504
2405,168,13,0,0,172000014,True,1,-291.800048828125,-25.02130126953125,718.6978759765625,-1111.9366455078125,-223.441650390625,3779.237060546875,-0.2818059921264648,-0.0566284023225307,0.9577988386154176,3945.178975293616
2406,168,14,0,0,172000015,True,1,169.5135498046875,-165.63729858398438,912.8139038085938,480.6253051757813,-2102.333251953125,6620.06201171875,0.0690308362245559,-0.3019520938396454,0.9508205652236938,6959.59420047614
2409,169,2,0,0,173000002,True,1,309.0780029296875,46.774688720703125,518.325927734375,308.364501953125,-13.344001770019531,1215.4239501953125,0.2459042221307754,-0.0106411287561059,0.9692357182502748,1254.00244140625
2412,169,5,0,0,173000005,True,1,166.04925537109375,-23.905288696289062,868.9179077148438,-622.162353515625,22.662708282470703,4346.20166015625,-0.1417043656110763,0.0051616826094686,0.989895522594452,4389.526673641196
2413,169,6,0,0,173000006,True,1,-290.123779296875,75.418701171875,849.5739135742188,-465.5282287597656,-818.9567260742188,1436.97607421875,-0.2709350883960724,-0.476628690958023,0.8363128304481506,1717.861216924958
2415,169,8,0,0,173000008,True,1,129.22525024414062,-48.457305908203125,610.9539184570312,290.5174865722656,589.5037231445312,2600.458984375,0.1083123460412025,0.2197820544242859,0.9695175886154176,2681.406362552804
2416,169,9,0,0,173000009,True,1,86.51580810546875,-68.17330932617188,706.8618774414062,-262.3973999023437,1057.1180419921875,2667.467529296875,-0.0910699591040611,0.3668927252292633,0.925794780254364,2881.27294921875
2417,169,10,0,0,173000010,True,1,-53.373443603515625,-96.81729125976562,624.2778930664062,-466.04583740234375,-425.9920349121094,96.22502899169922,-0.7296881675720215,-0.6669759154319763,0.1506595760583877,638.140137474771
2418,169,11,0,0,173000011,True,1,253.27764892578125,-21.67329406738281,912.06982421875,1547.5091552734375,-1454.2508544921875,8439.7568359375,0.1778169125318527,-0.167101040482521,0.9697722792625428,8700.729260585556
2419,170,0,0,0,174000000,True,1,346.770263671875,-120.62529754638672,558.5018920898438,-892.7265014648438,-1687.35009765625,4354.57373046875,-0.1877597570419311,-0.3548863530158996,0.9158613681793212,4754.62109375
2421,170,2,0,0,174000002,True,1,189.42132568359372,-74.86929321289062,521.3018798828125,465.44476318359375,517.7294921875,1969.029296875,0.2228626608848571,0.2478974610567093,0.9428038597106934,2088.482421875
2422,170,3,0,0,174000003,True,1,-228.1236724853516,-2.7012939453125,909.4658813476562,267.337646484375,-239.79718017578125,5235.27783203125,0.0509449280798435,-0.0456967093050479,0.99765545129776,5246.619017695038
2425,170,6,0,0,174000006,True,1,84.568115234375,-156.33729553222656,481.5658874511719,1448.3851318359375,-788.355712890625,5575.650390625,0.2491032630205154,-0.1355868577957153,0.9589387774467468,5814.39599609375
2427,170,8,0,0,174000008,True,1,-246.69039916992188,-150.0133056640625,622.7899169921875,-54.56340789794922,-2430.15966796875,13058.96875,-0.0041076783090829,-0.1829488724470138,0.9831138253211976,13283.2724609375
2428,170,9,0,0,174000009,True,1,-238.2771148681641,81.74270629882812,484.5419006347656,-1120.6551513671875,-1384.7430419921875,9026.32421875,-0.121804654598236,-0.1505085229873657,0.9810763597488404,9200.4296875
2429,170,10,0,0,174000010,True,1,336.968017578125,46.03070068359375,720.5579223632812,-315.3409729003906,-490.2707824707031,5116.5029296875,-0.0612359829246997,-0.0952055603265762,0.9935724139213562,5147.775671900818
2432,170,13,0,0,174000013,True,1,-135.93032836914062,-204.32530212402344,810.9539794921875,93.79551696777344,267.5072326660156,1090.935791015625,0.0832137316465377,0.2373277097940445,0.9678590297698976,1126.7182020914568
2435,171,2,0,0,175000002,True,1,39.394622802734375,58.6787109375,685.285888671875,-1079.9671630859375,-1283.0274658203125,12744.3232421875,-0.0840167254209518,-0.0998139306902885,0.9914526343345642,12854.1923828125
2436,171,3,0,0,175000003,True,1,210.0198974609375,25.198699951171875,523.1619262695312,22.276538848876957,-2693.58056640625,11678.5341796875,0.0018586769001558,-0.2247429937124252,0.9744162559509276,11982.233013672403
2437,171,4,0,0,175000004,True,1,-12.238983154296877,23.710693359375,860.3618774414062,1.9265234470367432,12.37086296081543,-16.191652297973633,0.0941258892416954,0.6044143438339233,-0.7910901308059692,19.962894948042845
2438,171,5,0,0,175000005,True,1,-317.3157043457031,-13.861297607421877,654.409912109375,-600.0068359375,183.75245666503903,5256.9443359375,-0.1133314743638038,0.0347078330814838,0.9929507970809937,5293.855142582266
2439,171,6,0,0,175000006,True,1,-246.05181884765625,-57.0133056640625,472.6379089355469,-1127.9644775390625,289.50640869140625,2609.45849609375,-0.3947361707687378,0.1013140529394149,0.913191556930542,2856.394165364743
2441,171,8,0,0,175000008,True,1,123.20663452148438,-96.44529724121094,477.4739074707031,71.09895324707031,-98.33899688720705,-85.56724548339844,0.4788337647914886,-0.6622886657714844,-0.5762740969657898,147.97089029248346
2444,171,11,0,0,175000011,True,1,16.11834716796875,56.07470703125,490.493896484375,-1551.8992919921875,-125.13265991210938,4932.72412109375,-0.3000229299068451,-0.0241914317011833,0.9536252021789552,5172.6025390625
2445,172,0,0,0,176000000,True,1,-14.72943115234375,-184.2373046875,895.3299560546875,-1280.1209716796875,1311.2413330078125,12213.7314453125,-0.1036498472094535,0.1061696261167526,0.9889310598373412,12350.4365234375
2447,172,2,0,0,176000002,True,1,206.683349609375,54.95870971679688,655.1538696289062,-489.8117980957031,-1658.8671875,12242.87109375,-0.0396145209670066,-0.1341642439365387,0.990166962146759,12362.264466348232
2450,172,5,0,0,176000005,True,1,-81.0718994140625,-153.36129760742188,830.2299194335938,234.5138702392578,-962.948974609375,1855.796875,0.1114680916070938,-0.45770463347435,0.8820891380310059,2103.193399815056
2453,172,8,0,0,176000008,True,1,291.72021484375,-40.27330017089844,851.4338989257812,397.7435607910156,-1970.39697265625,10467.109375,0.0373174548149108,-0.1848683506250381,0.9820545315742492,10657.425389104748
2454,172,9,0,0,176000009,True,1,12.286865234375,13.294677734375,836.181884765625,-203.4379119873047,-175.3513946533203,-4.496547698974609,-0.7573519349098206,-0.6527923941612244,-0.0167395994067192,268.1099445066285
2455,172,10,0,0,176000010,True,1,-233.615478515625,-117.2772979736328,738.0418701171875,442.2165222167969,612.3882446289062,1573.4290771484375,0.253368079662323,0.3508680462837219,0.9014967083930968,1744.6759497593048
2456,172,11,0,0,176000011,True,1,288.31982421875,30.406707763671875,446.9699096679688,-186.1792449951172,-263.2959289550781,2244.919189453125,-0.0820910111069679,-0.1160936504602432,0.9898400902748108,2267.1640266307422
2458,172,13,0,0,176000013,True,1,32.865142822265625,-42.13330078125,481.5658874511719,445.5411987304688,605.8628540039062,5197.72265625,0.0848351493477821,0.1153618693351745,0.9896942973136902,5250.21141084137
2459,172,14,0,0,176000014,True,1,238.32501220703125,-129.5532989501953,559.2459106445312,659.7809448242188,-584.6401977539062,5822.1015625,0.1120463982224464,-0.0992857217788696,0.9887304306030272,5888.4619140625
2460,173,0,0,0,177000000,True,1,-100.88818359375,-100.16529846191406,720.1859130859375,40.40987014770508,281.5810241699219,3410.207275390625,0.0118086691945791,0.0822842791676521,0.9965389370918274,3422.05126953125
2461,173,1,0,0,177000001,True,1,-226.7028350830078,-53.293304443359375,718.325927734375,-124.47150421142578,56.17333221435547,1359.3221435546875,-0.0911101922392845,0.0411175489425659,0.9949916005134584,1365.7119899183708
2463,173,3,0,0,177000003,True,1,-153.7725372314453,-62.96530151367188,906.4898681640624,-582.8731079101562,110.761962890625,9561.572265625,-0.0608429461717605,0.0115618370473384,0.9980804324150084,9579.9619140625
2464,173,4,0,0,177000004,True,1,291.0816650390625,12.550704956054688,903.513916015625,247.5187225341797,-333.010986328125,-93.00202178955078,0.5820969939231873,-0.7831516861915588,-0.2187155783176422,424.70970795180665
2465,173,5,0,0,177000005,True,1,-9223372013568.0,-9223372013568.0,-9223372013568.0,-786.0402221679688,-605.9964599609375,4905.505859375,-0.1570539623498916,-0.1210805028676986,0.9801396131515504,5003.6081926295865
2466,173,6,0,0,177000006,True,1,164.00579833984375,-160.80130004882812,582.681884765625,-35.309810638427734,110.20789337158205,908.3532104492188,-0.038560651242733,0.1203543096780777,0.99198180437088,915.2186380059844
2467,173,7,0,0,177000007,True,1,-71.44528198242188,-182.74929809570312,447.3418884277344,23.099231719970703,740.4282836914062,414.3359069824219,0.0272143576294183,0.8723354935646057,0.4881497919559479,848.2667768548134
2469,173,9,0,0,177000009,True,1,293.07720947265625,-17.581298828125,475.6138916015625,-1254.551513671875,-1682.8853759765625,19759.064453125,-0.0631371885538101,-0.0846937373280525,0.9944046139717102,19870.244140625
2471,173,11,0,0,177000011,True,1,-94.97698974609376,-130.66929626464844,555.1538696289062,220.7728576660156,34.43907165527344,3440.50830078125,0.0640337765216827,0.0099888360127806,0.997897744178772,3446.5252190655915
2472,173,12,0,0,177000012,True,1,-231.9551696777344,-93.84130859375,648.0858764648438,-359.5324401855469,161.86907958984375,151.42922973632812,-0.851227343082428,0.3832404911518097,0.3585231304168701,421.8718413289637
2473,174,0,0,0,178000000,True,1,230.4066162109375,-139.2252960205078,472.2658996582031,-537.2349853515625,-279.2622375488281,1422.2127685546875,-0.3475594520568847,-0.1806662529706955,0.9200880527496338,1545.3424763615913
2474,174,1,0,0,178000001,True,1,-345.18975830078125,-106.48929595947266,618.325927734375,-1073.2083740234375,244.307861328125,2838.93505859375,-0.3524685800075531,0.0802368372678756,0.9323775172233582,3044.833984375
2478,174,5,0,0,178000005,True,1,295.1365966796875,-207.30130004882807,634.6939086914062,740.2655029296875,-123.5969696044922,755.0927124023438,0.6953274011611938,-0.1160939708352088,0.7092545628547668,1064.1836955147844
2482,174,9,0,0,178000009,True,1,-9223372013568.0,-9223372013568.0,-9223372013568.0,7.672770977020264,-219.4219207763672,6727.40771484375,0.0011399171780794,-0.0325987599790096,0.9994678497314452,6729.268694320824
2483,174,10,0,0,178000010,True,1,-278.03863525390625,-209.90530395507807,907.60595703125,1362.2825927734375,-1053.50244140625,7174.017578125,0.1846457123756408,-0.142793208360672,0.9723764657974244,7376.101631363337
2484,174,11,0,0,178000011,True,1,-320.71612548828125,-161.1732940673828,481.5658874511719,-122.09324645996094,-399.07415771484375,2137.803955078125,-0.0560534335672855,-0.1832163333892822,0.9814732074737548,2178.157958984375
2485,175,0,0,0,179000000,True,1,56.294921875,-127.69329833984376,686.77392578125,287.1264038085937,108.81932830810548,7184.30810546875,0.0399293154478073,0.0151329906657338,0.9990878701210022,7190.86669921875
2486,175,1,0,0,179000001,True,1,120.49264526367188,81.74270629882812,861.1058959960938,360.4418640136719,-1325.63623046875,3893.09033203125,0.0873086601495742,-0.3211045563220978,0.9430106282234192,4127.187707659534
2487,175,2,0,0,179000002,True,1,112.09530639648438,-144.06129455566406,523.9058837890625,418.707275390625,67.39026641845703,234.1985015869141,0.8642675876617432,0.1391024887561798,0.4834169149398803,483.9655782600812
2488,175,3,0,0,179000003,True,1,-108.8544921875,-118.76529693603516,552.1779174804688,-670.2097778320312,-912.6663818359376,7904.6572265625,-0.0839299634099006,-0.1142926588654518,0.9898954033851624,7983.932049383578
2489,175,4,0,0,179000004,True,1,211.96759033203125,30.7786865234375,802.3978881835938,-715.1802978515625,-1182.400146484375,13083.990234375,-0.0543583892285823,-0.0898701548576355,0.9944689869880676,13155.652966860169
2490,175,5,0,0,179000005,True,1,260.90869140625,66.86270141601562,632.4619140625,85.99475860595703,-98.6913604736328,-46.456424713134766,0.6191115379333496,-0.710519552230835,-0.3344588577747345,138.38941001082094
2491,175,6,0,0,179000006,True,1,-235.9941864013672,12.922698974609377,499.0498962402344,912.5272216796876,-249.7070159912109,10691.14453125,0.0850213170051574,-0.0232655182480812,0.9961074590682985,10729.933270905216
2495,175,10,0,0,179000010,True,1,-9223372013568.0,-9223372013568.0,-9223372013568.0,466.6086730957031,-1475.316650390625,2015.84521484375,0.1836143583059311,-0.5805492401123047,0.7932516932487488,2540.4826219163574
2496,176,0,0,0,180000000,True,1,-332.881103515625,-198.3733062744141,667.0579223632812,350.1351928710937,-434.0671997070313,411.4303283691406,0.5052272081375122,-0.6263368129730225,0.5936729907989502,692.5208602157699
2498,176,2,0,0,180000002,True,1,83.13134765625,-51.43330383300781,597.1898803710938,-504.6047973632813,109.18218231201172,535.1112060546875,-0.6786279082298279,0.1468358486890792,0.7196550965309143,743.0659029632585
2499,176,3,0,0,180000003,True,1,-9223372013568.0,-9223372013568.0,-9223372013568.0,373.59283447265625,42.94940948486328,3718.29150390625,0.0999643802642822,0.0114922206848859,0.9949246048927308,3737.25927734375
2501,176,5,0,0,180000005,True,1,180.2098388671875,-5.3052978515625,602.02587890625,-161.0843505859375,-464.733642578125,4312.0458984375,-0.0371161438524723,-0.1070812940597534,0.9935571551322936,4340.00732421875
2504,176,8,0,0,180000008,True,1,195.152587890625,50.12271118164063,530.973876953125,-723.685302734375,-414.2230224609375,670.7838134765625,-0.6762374639511108,-0.3870648443698883,0.6268044114112854,1069.5112055671543
2505,176,9,0,0,180000009,True,1,56.007568359375,-11.629302978515623,828.7418212890625,-179.8598175048828,-276.048828125,414.7999267578125,-0.3395325243473053,-0.5211145281791687,0.7830435633659363,529.1960936065724
2506,176,10,0,0,180000010,True,1,-206.02877807617188,-26.13729858398437,887.889892578125,-435.6640319824219,-988.5345458984376,10835.333984375,-0.0400093607604503,-0.090782418847084,0.9950667023658752,10886.717782627253
2512,177,0,0,0,181000000,True,1,-13.4522705078125,-99.04930114746094,821.6739501953125,55.1825065612793,-1127.84228515625,6126.306640625,0.0088582523167133,-0.1810485124588012,0.98343425989151,6227.844320286355
2513,177,1,0,0,181000001,True,1,181.055908203125,-0.46929931640625,454.0379028320313,276.88702392578125,58.48274230957031,2214.030517578125,0.1240509077906608,0.0262014344334602,0.991929829120636,2231.3405516225603
2514,177,2,0,0,181000002,True,1,198.6807861328125,-161.91729736328125,727.9979248046875,172.0292510986328,-649.3914184570312,3191.5380859375,0.0527458451688289,-0.199109748005867,0.9785566926002502,3261.005689612973
2515,177,3,0,0,181000003,True,1,294.370361328125,76.90670776367188,908.3499145507812,491.83050537109375,-1182.58837890625,2815.3603515625,0.1590139269828796,-0.3823431432247162,0.9102353453636168,3091.9431865780302
2516,177,4,0,0,181000004,True,1,208.934326171875,-106.1173095703125,601.2819213867188,186.74755859375,444.4116516113281,12713.7294921875,0.0146781057119369,0.0349301546812057,0.9992819428443908,12720.923053120923
2517,177,5,0,0,181000005,True,1,-302.5964050292969,-74.86929321289062,876.35791015625,-227.95135498046875,-665.0370483398438,2548.7646484375,-0.086216427385807,-0.2515322566032409,0.9640012383461,2643.943359375
2518,177,6,0,0,181000006,True,1,146.65850830078125,-61.84930419921875,701.2819213867188,-1613.3828125,-180.3114318847656,3104.17529296875,-0.4605640470981598,-0.051472570747137,0.8861328363418579,3501.953521819936
2519,177,7,0,0,181000007,True,1,108.79067993164062,-209.1613006591797,868.5458984375,995.0563354492188,542.0408325195312,7040.5830078125,0.1395359635353088,0.0760099589824676,0.9872954487800598,7128.621732086225
2521,177,9,0,0,181000009,True,1,-346.6584777832031,-155.22129821777344,846.597900390625,50.49144744873047,-63.86207580566406,-6.4930291175842285,0.618241012096405,-0.7819573283195496,-0.0795037001371383,81.16009437013341
2522,177,10,0,0,181000010,True,1,-283.6741027832031,-82.68130493164062,752.921875,250.23117065429688,242.20416259765625,3569.192626953125,0.0697772651910781,0.0675389245152473,0.9952737092971802,3585.098754375793
2523,177,11,0,0,181000011,True,1,-1.351165771484375,-57.38529968261719,603.1419067382812,-983.9149169921876,61.829010009765625,6456.09423828125,-0.1506546139717102,0.0094671044498682,0.9885411858558656,6530.93115234375
2524,177,12,0,0,181000012,True,1,-9223372013568.0,-9223372013568.0,-9223372013568.0,756.7765502929688,-637.744873046875,2039.2093505859373,0.3338711559772491,-0.2813573181629181,0.899648904800415,2266.67236328125
2528,178,3,0,0,183000003,True,1,112.86160278320312,-179.029296875,871.8939208984375,91.5407485961914,-1811.6143798828125,3915.294921875,0.0212141796946525,-0.4198339283466339,0.9073529839515686,4313.933826308515
2529,178,4,0,0,183000004,True,1,-177.3681182861328,66.49069213867188,556.2698974609375,-61.93206405639648,-1097.0423583984375,17439.0390625,-0.0035443175584077,-0.062782771885395,0.998020887374878,17470.43865051464
2530,178,5,0,0,183000005,True,1,-40.59197998046875,8.086700439453125,452.5498962402344,279.2398681640625,-336.202880859375,1606.032958984375,0.1677684038877487,-0.201992005109787,0.964910924434662,1663.847655440415
2531,178,6,0,0,183000006,True,1,-9223372013568.0,-9223372013568.0,-9223372013568.0,645.4996337890625,-2241.236328125,10030.330078125,0.0626824721693992,-0.2176395207643509,0.9740143418312072,10295.147425105291
2532,178,7,0,0,183000007,True,1,-7.449615478515625,-92.35330200195312,793.097900390625,-389.7088317871094,-284.0345153808594,7512.85302734375,-0.051765751093626,-0.0377288348972797,0.997946321964264,7526.5382223446495
2533,178,8,0,0,183000008,True,1,-92.3907470703125,-129.18130493164062,684.5418701171875,-627.5115966796875,-1066.12890625,12422.982421875,-0.0502635538578033,-0.0853967145085334,0.9950783848762512,12480.493415120776
2536,178,11,0,0,183000011,True,1,11.185302734375,-141.45730590820312,871.5219116210938,284.5562744140625,-2845.962158203125,15427.4873046875,0.0181357227265834,-0.1813826858997345,0.9832453727722168,15690.3740234375
2537,178,12,0,0,183000012,True,1,-9223372013568.0,-9223372013568.0,-9223372013568.0,-585.68017578125,89.74809265136719,1287.05908203125,-0.4133540987968445,0.0633412972092628,0.9083645939826964,1416.39505431641
2539,179,1,0,0,184000001,True,1,-9223372013568.0,-9223372013568.0,-9223372013568.0,1341.949462890625,-1781.78466796875,7974.35791015625,0.1620622426271438,-0.2151795029640197,0.9630335569381714,8279.653055153665
2540,179,2,0,0,184000002,True,1,-313.64385986328125,-148.8972930908203,718.325927734375,-396.1562805175781,-1764.0479736328125,8030.69482421875,-0.0481256991624832,-0.2142993658781051,0.9755816459655762,8231.6982421875
2541,179,3,0,0,184000003,True,1,76.761474609375,16.270706176757812,910.2098999023438,-510.9563598632813,34.863338470458984,2711.638916015625,-0.1851573288440704,0.0126335695385932,0.9826276302337646,2759.5791015625
2545,179,7,0,0,184000007,True,1,-9223372013568.0,-9223372013568.0,-9223372013568.0,-229.94566345214844,498.8838806152344,4490.23046875,-0.050831239670515,0.110282078385353,0.9925996661186218,4523.70751953125
2546,179,8,0,0,184000008,True,1,-9223372013568.0,-9223372013568.0,-9223372013568.0,1994.4931640625,-647.6423950195312,13343.251953125,0.1476633548736572,-0.0479485467076301,0.9878747463226318,13504.569514928762
2547,179,9,0,0,184000009,True,1,123.60574340820312,-152.24530029296875,518.325927734375,-174.5539093017578,43.3094596862793,346.5663146972656,-0.4470556974411011,0.1109212636947631,0.8876022696495056,389.9261904972223
2548,179,10,0,0,184000010,True,1,-9223372013568.0,-9223372013568.0,-9223372013568.0,-15.374177932739258,-1773.2252197265625,7702.9423828125,-0.0019450098043307,-0.2243333160877227,0.9745105504989624,7903.336527813324
2549,179,11,0,0,184000011,True,1,290.3951416015625,-2.3292999267578125,523.5338745117188,-218.88546752929688,-65.87739562988281,394.5475769042969,-0.4800322353839874,-0.144474059343338,0.8652724027633667,455.4559613762878
2550,179,12,0,0,184000012,True,1,-63.49493408203125,38.5906982421875,818.325927734375,-1169.408203125,-1138.7037353515625,10922.7939453125,-0.1058855801820755,-0.1031054034829139,0.9890184998512268,11040.480794550896
2551,179,13,0,0,184000013,True,1,-241.62966918945312,60.16668701171875,623.1619262695312,340.1636047363281,-819.1671142578125,7818.65478515625,0.0432293787598609,-0.1041031032800674,0.9936265349388124,7868.80615234375
2552,180,0,0,0,185000000,True,1,-286.9947204589844,-82.30929565429688,703.8859252929688,-485.3123779296875,29.16820907592773,1126.0457763671875,-0.3956815302371979,0.0237812213599681,0.9180798530578612,1226.0273312393797
2553,180,1,0,0,185000001,True,1,-9223372013568.0,-9223372013568.0,-9223372013568.0,382.3407287597656,-531.585205078125,10979.318359375,0.0347619540989398,-0.048331081867218,0.998226284980774,10998.8271484375
2554,180,2,0,0,185000002,True,1,163.558837890625,-134.38929748535156,474.8699035644531,219.36441040039065,-348.09783935546875,10615.138671875,0.0206497348845005,-0.0327679775655269,0.9992495775222778,10620.021423861444
2557,180,5,0,0,185000006,True,1,-346.7383117675781,-182.37730407714844,728.369873046875,34.368865966796875,457.1538696289063,1378.1295166015625,0.0236638002097606,0.3147615790367126,0.9488757252693176,1452.3814697265625
2559,180,7,0,0,185000008,True,1,224.59552001953125,-63.33729553222656,618.325927734375,1.4205410480499268,-566.9385375976562,400.0192565917969,0.0020473126787692,-0.8170833587646484,0.5765158534049988,693.4251739899294
2562,180,10,0,0,185000011,True,1,-220.7161407470703,-4.189300537109375,586.77392578125,-98.38502502441406,344.9210510253906,104.5291519165039,-0.2633436620235443,0.9232378005981444,0.2797894179821014,373.0753641984124
2563,180,11,0,0,185000012,True,1,-327.0380859375,-187.58529663085935,538.0418701171875,-262.78717041015625,296.7575378417969,7610.62158203125,-0.0344822667539119,0.0389397703111171,0.9986464381217957,7618.844916369652
2564,180,12,0,0,185000013,True,1,-71.07809448242188,-204.32530212402344,624.2778930664062,-276.6521301269531,571.6983032226562,1805.0054931640625,-0.1445803344249725,0.2987735271453857,0.9433084726333618,1912.7192088165696
2565,180,13,0,0,185000014,True,1,33.79107666015625,-144.4333038330078,552.1779174804688,495.8244934082031,602.1051025390625,3278.711669921875,0.147119715809822,0.1786550134420395,0.9728505611419678,3370.2109375
2566,180,14,0,0,185000015,True,1,-9223372013568.0,-9223372013568.0,-9223372013568.0,2151.507080078125,-907.5459594726562,4605.50732421875,0.4166637063026428,-0.1757565438747406,0.8919086456298828,5162.844484962709
2567,180,15,0,0,185000016,True,1,-245.12591552734372,-94.95730590820312,866.3139038085938,1217.2645263671875,-148.5126495361328,4140.48828125,0.2818872630596161,-0.0343917235732078,0.9588310122489928,4316.571616582694
2568,180,16,0,0,185000017,True,1,-214.28244018554688,-29.113296508789062,471.8938903808594,-840.8658447265625,-4314.2197265625,15812.490234375,-0.0512347593903541,-0.2628695070743561,0.9634701013565063,16412.01953125
2569,180,17,0,0,185000018,True,1,268.5078125,-126.94929504394533,841.017822265625,914.2974243164062,-298.478271484375,9414.4912109375,0.0966131091117858,-0.0315399728715419,0.994822084903717,9461.398656144813
2571,180,19,0,0,185000020,True,1,-183.13131713867188,49.0067138671875,462.2218933105469,155.04202270507812,170.3461456298828,4052.5810546875,0.0381959527730941,0.0419662594795227,0.9983887076377868,4059.12158203125
2572,180,20,0,0,185000021,True,1,-246.16357421875,79.8826904296875,587.1458740234375,-899.7942504882812,-2594.656982421875,17870.748046875,-0.0497659258544445,-0.1435055881738662,0.9883974194526672,18078.617450860835
2573,180,21,0,0,185000022,True,1,-9223372013568.0,-9223372013568.0,-9223372013568.0,1725.04345703125,-1203.515380859375,5702.31103515625,0.2838234007358551,-0.1980157792568206,0.9382078647613524,6077.87548828125
2574,180,22,0,0,185000023,True,1,-9223372013568.0,-9223372013568.0,-9223372013568.0,934.619384765625,-637.760986328125,1446.12353515625,0.5090044140815735,-0.3473319113254547,0.7875754237174988,1835.458908769855
2576,180,24,0,0,185000025,True,1,133.99862670898438,-213.2532958984375,505.00189208984375,-756.8494873046875,-2159.334716796875,9269.9091796875,-0.0792667865753173,-0.2261526584625244,0.970861315727234,9545.760284958766
2578,181,0,0,0,186000000,True,1,-222.7755584716797,-138.48129272460938,426.1379089355469,-335.1983642578125,-2449.545654296875,6033.169921875,-0.0514099635183811,-0.375691145658493,0.925317883491516,6518.282387935218
2583,181,5,0,0,186000005,True,1,218.002197265625,78.39471435546875,680.4498901367188,390.4542846679688,-1413.3179931640625,7879.9150390625,0.0487143993377685,-0.1763303428888321,0.9831249117851256,8013.169089076798
2584,181,6,0,0,186000006,True,1,-113.05316162109376,44.54269409179688,732.8339233398438,-606.9168090820312,-819.0477294921875,5703.697265625,-0.1047477722167968,-0.1413594484329223,0.9844011068344116,5791.926158621503
2586,181,8,0,0,186000008,True,1,32.11480712890625,-56.26930236816406,626.8818969726562,727.8750610351562,-588.6006469726562,1579.4908447265625,0.396437406539917,-0.3205815553665161,0.8602702617645264,1835.4322961971843
2590,182,0,0,0,187000000,True,1,-89.59695434570312,59.422698974609375,494.9578857421875,544.5453491210938,-2502.77294921875,14331.97265625,0.0374025404453277,-0.1719049960374832,0.9844031929969788,14556.616145219536
